ID,METHOD_SIG,RATING,SOURCE,CONFIDENCE,LAST_UPDATED
10915,"boolean java.io.ObjectStreamClass.isExternalizable ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031962401,"2013-09-17 13:25:10"
10916,"boolean java.io.ObjectStreamClass.isProxy ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033233498,"2013-09-17 13:25:10"
10917,"boolean java.io.ObjectStreamClass.isEnum ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246078,"2013-09-17 13:25:10"
10918,"ObjectStreamClass java.io.ObjectStreamClass.lookup (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033241643,"2013-09-17 13:25:10"
10919,"ObjectStreamClass java.io.ObjectStreamClass.lookupAny (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031311436,"2013-09-17 13:25:10"
10920,"ObjectStreamClass java.io.ObjectStreamClass.lookupStreamClass (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9030953128,"2013-09-17 13:25:10"
10921,"WeakHashMap java.io.ObjectStreamClass.getCache ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:10"
10922,"Method java.io.ObjectStreamClass.findMethod (Class, String)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:10"
10923,"boolean java.io.ObjectStreamClass.hasMethodWriteReplace ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10924,"Method java.io.ObjectStreamClass.getMethodWriteReplace ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10925,"boolean java.io.ObjectStreamClass.hasMethodReadResolve ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10926,"Method java.io.ObjectStreamClass.getMethodReadResolve ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10927,"boolean java.io.ObjectStreamClass.hasMethodWriteObject ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10928,"Method java.io.ObjectStreamClass.getMethodWriteObject ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10929,"boolean java.io.ObjectStreamClass.hasMethodReadObject ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10930,"Method java.io.ObjectStreamClass.getMethodReadObject ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10931,"boolean java.io.ObjectStreamClass.hasMethodReadObjectNoData ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10932,"Method java.io.ObjectStreamClass.getMethodReadObjectNoData ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10933,"void java.io.ObjectStreamClass.initPrivateFields (ObjectStreamClass)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10934,"void java.io.ObjectStreamClass.setClass (Class)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10935,"void java.io.ObjectStreamClass.setFields (ObjectStreamField[])","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10936,"void java.io.ObjectStreamClass.setLoadFields (ObjectStreamField[])","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10937,"void java.io.ObjectStreamClass.setFlags (byte)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10938,"void java.io.ObjectStreamClass.setName (String)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10939,"void java.io.ObjectStreamClass.setSerialVersionUID (long)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10940,"void java.io.ObjectStreamClass.setSuperclass (ObjectStreamClass)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:10"
10941,"int java.io.ObjectStreamClass.primitiveSize (Class)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:11"
10942,"String java.io.ObjectStreamClass.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245971,"2013-09-17 13:25:11"
10943,"void java.io.ObjectStreamException.<init> ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:11"
10944,"void java.io.ObjectStreamException.<init> (String)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:11"
10945,"void java.io.SerializationHandleMap.<init> ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 13:25:11"
10946,"void java.io.SerializationHandleMap.resizeArrays (int)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:11"
10947,"int java.io.SerializationHandleMap.get (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:11"
10948,"int java.io.SerializationHandleMap.findIndex (Object, Object[])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:11"
10949,"int java.io.SerializationHandleMap.getModuloHash (Object, int)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:11"
10950,"int java.io.SerializationHandleMap.put (Object, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031781398,"2013-09-17 13:25:11"
10951,"void java.io.SerializationHandleMap.rehash ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:11"
10952,"int java.io.SerializationHandleMap.remove (Object)","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 13:25:11"
10953,"boolean java.io.SerializationHandleMap.isEmpty ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:11"
10954,"void java.io.StreamCorruptedException.<init> ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 13:25:11"
10955,"void java.io.UTFDataFormatException.<init> ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:11"
10956,"void java.io.UTFDataFormatException.<init> (String)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 13:25:11"
10957,"void java.lang.Class.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:12"
10958,"String java.lang.Class.getSignatureAttribute ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:12"
10959,"Object[] java.lang.Class.getSignatureAnnotation ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:12"
10960,"Class java.lang.Class.forName (String)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:25:12"
10961,"Class java.lang.Class.forName (String, boolean, ClassLoader)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:12"
10962,"Class java.lang.Class.classForName (String, boolean, ClassLoader)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246002,"2013-09-17 13:25:12"
10963,"Class[] java.lang.Class.getClasses ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:27"
10964,"Annotation[] java.lang.Class.getAnnotations ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032751744,"2013-09-17 13:25:27"
10965,"String java.lang.Class.getCanonicalName ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:27"
10966,"ClassLoader java.lang.Class.getClassLoader ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:27"
10967,"ClassLoader java.lang.Class.getClassLoaderImpl ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:27"
10968,"ClassLoader java.lang.Class.getClassLoader (Class)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:25:27"
10969,"Class java.lang.Class.getComponentType ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:27"
10970,"Constructor java.lang.Class.getConstructor (Class[])","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:27"
10971,"Member java.lang.Class.getConstructorOrMethod (String, boolean, boolean, Class[])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:27"
10972,"Member java.lang.Class.getPublicConstructorOrMethodRecursive (String, Class[])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:27"
10973,"Constructor[] java.lang.Class.getConstructors ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:27"
10974,"Annotation[] java.lang.Class.getDeclaredAnnotations ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033234094,"2013-09-17 13:25:27"
10975,"A java.lang.Class.getDeclaredAnnotation (Class)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:27"
10976,"boolean java.lang.Class.isDeclaredAnnotationPresent (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246176,"2013-09-17 13:25:27"
10977,"Class[] java.lang.Class.getDeclaredClasses ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:50"
10978,"Class[] java.lang.Class.getFullListOfClasses (boolean)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:50"
10979,"Class[] java.lang.Class.getDeclaredClasses (Class, boolean)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:52"
10980,"Constructor java.lang.Class.getDeclaredConstructor (Class[])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:52"
10981,"Constructor[] java.lang.Class.getDeclaredConstructors ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:52"
10982,"Constructor[] java.lang.Class.getDeclaredConstructors (Class, boolean)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:54"
10983,"Field java.lang.Class.getDeclaredField (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:54"
10984,"Field[] java.lang.Class.getDeclaredFields ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:54"
10985,"Field[] java.lang.Class.getDeclaredFields (Class, boolean)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001331288,"2013-09-17 13:25:54"
10986,"Field java.lang.Class.getDeclaredField (Class, String)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:25:54"
10987,"Method java.lang.Class.getDeclaredMethod (String, Class[])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:54"
10988,"Method[] java.lang.Class.getDeclaredMethods ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:54"
10989,"Method[] java.lang.Class.getDeclaredMethods (Class, boolean)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001331288,"2013-09-17 13:25:54"
10990,"Member java.lang.Class.getDeclaredConstructorOrMethod (Class, String, Class[])","@DSModeled(DSC.SAFE)","PSYCHIC",0.9004056077,"2013-09-17 13:25:54"
10991,"Class java.lang.Class.getDeclaringClass ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246058,"2013-09-17 13:25:55"
10992,"Class java.lang.Class.getEnclosingClass ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:55"
10993,"Constructor java.lang.Class.getEnclosingConstructor ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246141,"2013-09-17 13:25:55"
10994,"Method java.lang.Class.getEnclosingMethod ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245983,"2013-09-17 13:25:55"
10995,"Object[] java.lang.Class.getEnumConstants ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:55"
10996,"Field java.lang.Class.getField (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
10997,"Field java.lang.Class.getPublicFieldRecursive (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
10998,"Field[] java.lang.Class.getFields ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
10999,"void java.lang.Class.getPublicFieldsRecursive (List)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
11000,"Type[] java.lang.Class.getGenericInterfaces ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
11001,"Type java.lang.Class.getGenericSuperclass ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
11002,"Class[] java.lang.Class.getInterfaces ()","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:25:55"
11003,"Method java.lang.Class.getMethod (String, Class[])","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:55"
11004,"Method[] java.lang.Class.getMethods ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
11005,"void java.lang.Class.getPublicMethodsRecursive (List)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:55"
11006,"int java.lang.Class.getModifiers ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:55"
11007,"int java.lang.Class.getModifiers (Class, boolean)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:55"
11008,"String java.lang.Class.getName ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:55"
11009,"String java.lang.Class.getNameNative ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:55"
11010,"String java.lang.Class.getSimpleName ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:55"
11011,"String java.lang.Class.getInnerClassName ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:55"
11012,"ProtectionDomain java.lang.Class.getProtectionDomain ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:55"
11013,"URL java.lang.Class.getResource (String)","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-09-17 13:25:55"
11014,"InputStream java.lang.Class.getResourceAsStream (String)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:25:56"
11015,"Object[] java.lang.Class.getSigners ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:56"
11016,"Class java.lang.Class.getSuperclass ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033239807,"2013-09-17 13:25:56"
11017,"TypeVariable[] java.lang.Class.getTypeParameters ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:56"
11018,"boolean java.lang.Class.isAnnotation ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246105,"2013-09-17 13:25:56"
11019,"boolean java.lang.Class.isAnnotationPresent (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:56"
11020,"boolean java.lang.Class.isAnonymousClass ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:56"
11021,"boolean java.lang.Class.isArray ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246176,"2013-09-17 13:25:56"
11022,"boolean java.lang.Class.isAssignableFrom (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:56"
11023,"boolean java.lang.Class.isEnum ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9029459218,"2013-09-17 13:25:56"
11024,"boolean java.lang.Class.isInstance (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:56"
11025,"boolean java.lang.Class.isInterface ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11026,"boolean java.lang.Class.isLocalClass ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324617,"2013-09-17 13:25:57"
11027,"boolean java.lang.Class.isMemberClass ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11028,"boolean java.lang.Class.isPrimitive ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11029,"boolean java.lang.Class.isSynthetic ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-09-17 13:25:57"
11030,"Object java.lang.Class.newInstance ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:57"
11031,"Object java.lang.Class.newInstanceImpl ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:57"
11032,"String java.lang.Class.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11033,"Package java.lang.Class.getPackage ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246176,"2013-09-17 13:25:57"
11034,"boolean java.lang.Class.desiredAssertionStatus ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9011939055,"2013-09-17 13:25:57"
11035,"Class java.lang.Class.asSubclass (Class)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032728979,"2013-09-17 13:25:57"
11036,"Object java.lang.Class.cast (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:57"
11037,"Object[] java.lang.Class.arraycopy (Object[], Object[], Object[])","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 13:25:57"
11038,"void java.lang.reflect.Field.<init> (Field)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11039,"void java.lang.reflect.Field.initGenericType ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:57"
11040,"String java.lang.reflect.Field.getSignatureAttribute ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11041,"Object[] java.lang.reflect.Field.getSignatureAnnotation (Class, int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:57"
11042,"boolean java.lang.reflect.Field.isSynthetic ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:57"
11043,"String java.lang.reflect.Field.toGenericString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246171,"2013-09-17 13:25:57"
11044,"boolean java.lang.reflect.Field.isEnumConstant ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:57"
11045,"Type java.lang.reflect.Field.getGenericType ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9024772609,"2013-09-17 13:25:57"
11046,"Annotation[] java.lang.reflect.Field.getDeclaredAnnotations ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9023872728,"2013-09-17 13:25:58"
11047,"Annotation[] java.lang.reflect.Field.getDeclaredAnnotations (Class, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9015864199,"2013-09-17 13:25:58"
11048,"A java.lang.reflect.Field.getAnnotation (Class)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:58"
11049,"boolean java.lang.reflect.Field.isAnnotationPresent (Class)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:25:58"
11050,"boolean java.lang.reflect.Field.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246171,"2013-09-17 13:25:58"
11051,"Object java.lang.reflect.Field.get (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:58"
11052,"boolean java.lang.reflect.Field.getBoolean (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:58"
11053,"byte java.lang.reflect.Field.getByte (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:58"
11054,"char java.lang.reflect.Field.getChar (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:58"
11055,"Class java.lang.reflect.Field.getDeclaringClass ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:58"
11056,"double java.lang.reflect.Field.getDouble (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:58"
11057,"float java.lang.reflect.Field.getFloat (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:58"
11058,"int java.lang.reflect.Field.getInt (Object)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:25:58"
11059,"long java.lang.reflect.Field.getLong (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:58"
11060,"int java.lang.reflect.Field.getModifiers ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:58"
11061,"int java.lang.reflect.Field.getFieldModifiers (Class, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9013787967,"2013-09-17 13:25:58"
11062,"String java.lang.reflect.Field.getName ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:58"
11063,"short java.lang.reflect.Field.getShort (Object)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:25:58"
11064,"String java.lang.reflect.Field.getSignature ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 13:25:58"
11065,"Class java.lang.reflect.Field.getType ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:25:58"
11066,"int java.lang.reflect.Field.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-09-17 13:25:58"
11067,"void java.lang.reflect.Field.set (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:59"
11068,"void java.lang.reflect.Field.setByte (Object, byte)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:59"
11069,"String java.lang.reflect.Field.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:25:59"
11070,"Object java.lang.reflect.Field.getField (Object, Class, int, boolean)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11071,"double java.lang.reflect.Field.getDField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11072,"int java.lang.reflect.Field.getIField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11073,"long java.lang.reflect.Field.getJField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11074,"boolean java.lang.reflect.Field.getZField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11075,"float java.lang.reflect.Field.getFField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11076,"char java.lang.reflect.Field.getCField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11077,"short java.lang.reflect.Field.getSField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11078,"byte java.lang.reflect.Field.getBField (Object, Class, int, boolean, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11079,"void java.lang.reflect.Field.setField (Object, Class, int, boolean, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:00"
11080,"void java.lang.reflect.Field.setDField (Object, Class, int, boolean, char, double)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11081,"void java.lang.reflect.Field.setIField (Object, Class, int, boolean, char, int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11082,"void java.lang.reflect.Field.setJField (Object, Class, int, boolean, char, long)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11083,"void java.lang.reflect.Field.setZField (Object, Class, int, boolean, char, boolean)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11084,"void java.lang.reflect.Field.setFField (Object, Class, int, boolean, char, float)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11085,"void java.lang.reflect.Field.setCField (Object, Class, int, boolean, char, char)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11086,"void java.lang.reflect.Field.setSField (Object, Class, int, boolean, char, short)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11087,"void java.lang.reflect.Field.setBField (Object, Class, int, boolean, char, byte)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 13:26:01"
11088,"int java.lang.reflect.Field$1.compare (Field, Field)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 13:26:01"
11089,"void java.lang.reflect.Field.<init> ()","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 13:26:01"
11091,"void org.apache.http.message.BasicHttpResponse.<init> (StatusLine, ReasonPhraseCatalog, Locale)","@DSModeled(DSC.SPEC)","MODELER",1.0,"2013-09-17 13:26:01"
11092,"void org.apache.http.message.BasicHttpResponse.<init> (StatusLine)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246108,"2013-09-17 13:26:01"
11093,"void org.apache.http.message.BasicHttpResponse.<init> (ProtocolVersion, int, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246108,"2013-09-17 13:26:01"
11094,"StatusLine org.apache.http.message.BasicHttpResponse.getStatusLine ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:26:02"
11095,"HttpEntity org.apache.http.message.BasicHttpResponse.getEntity ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:26:02"
11096,"Locale org.apache.http.message.BasicHttpResponse.getLocale ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:26:02"
11097,"void org.apache.http.message.BasicHttpResponse.setEntity (HttpEntity)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 13:26:02"
11098,"String org.apache.http.message.BasicHttpResponse.getReason (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 13:26:02"
11133,"void android.content.Entity.<init> (ContentValues)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:08:39"
11134,"ContentValues android.content.Entity.getEntityValues ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-18 14:08:39"
11135,"ArrayList android.content.Entity.getSubValues ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-18 14:08:40"
11136,"void android.content.Entity.addSubValue (Uri, ContentValues)","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-09-18 14:08:40"
11137,"String android.content.Entity.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246027,"2013-09-18 14:08:40"
11138,"void android.content.Entity$NamedContentValues.<init> (Uri, ContentValues)","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-09-18 14:08:40"
11139,"void android.database.DatabaseUtils.writeExceptionToParcel (Parcel, Exception)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9030687482,"2013-09-18 14:08:40"
11140,"void android.database.DatabaseUtils.readExceptionFromParcel (Parcel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9030687482,"2013-09-18 14:08:40"
11141,"void android.database.DatabaseUtils.readExceptionWithFileNotFoundExceptionFromParcel (Parcel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9030687482,"2013-09-18 14:08:40"
